Player Name,Position,Team,Slate Type,Date,Role,Salary,Draftable ID,Projected FP,Combined FP,Value,Implied FP,Points,Rebounds,Assists,Threes,Blocks,Steals,Turnovers,PointsReboundsAssists,PointsRebounds,PointsAssists,ReboundsAssists,FreeThrowsAttempts,FreeThrowsMade,FieldGoals,AssistsQ1,ReboundsQ1,PointsQ1,BlocksSteals,Fantasy Score,Headshot URL,Game Start Time,Match Title (Underdog),Game Short Title (Underdog),Venue Name (Underdog),Venue Type (Underdog),Broadcasts (Underdog),Game Start Time (DRAFTTABLE),Player,Opp,AST Avg,BLK Avg,DRB Avg,FG Avg,FGA Avg,FPTS Avg,MIN Avg,ORB Avg,PTS Avg,REB Avg,STL Avg,TO Avg,DraftKings,FanDuel,PrizePicks,Underdog,Fav,Spread,O/U,Player Salary,Player Image,Tournament,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,MIN Avg,DvP Projection,DVP Rank,Opp +/-,Average Projected,DVP Adjusted,Total Projection,Underdog Line,NBA Fantasy Score
Jeremy Sochan,SF/PF,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109696,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/649556.png,,,,,,,5/21/2026,Jeremy Sochan,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/649556.png, @ ,,,,,CLE,,0,0,,0.5714035088,0,0.5714035088,0.5714035088,0,0
Dillon Jones,CPT,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109733,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800403.png,,,,,,,5/21/2026,Dillon Jones,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800403.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Dillon Jones,C,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109697,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800403.png,,,,,,,5/21/2026,Dillon Jones,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800403.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Tyrese Proctor,CPT,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109734,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/906386.png,,,,,,,5/21/2026,Tyrese Proctor,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/906386.png, @ ,,,,,NYK,,0,0,,-4.071551724,0,-4.071551724,,0,0
Tyrese Proctor,PG/SG,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109698,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/906386.png,,,,,,,5/21/2026,Tyrese Proctor,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/906386.png, @ ,,,,,NYK,,0,0,,-4.071551724,0,-4.071551724,,0,0
Trey Jemison,CPT,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109735,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/717494.png,,,,,,,5/21/2026,Trey Jemison,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/717494.png, @ ,,,,,CLE,,0,0,,0,0,0,,0,0
Trey Jemison,C,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109699,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/717494.png,,,,,,,5/21/2026,Trey Jemison,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/717494.png, @ ,,,,,CLE,,0,0,,0,0,0,,0,0
Mohamed Diawara,CPT,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109736,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/906387.png,,,,,,,5/21/2026,Mohamed Diawara,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/906387.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Mohamed Diawara,PF/C,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109700,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/906387.png,,,,,,,5/21/2026,Mohamed Diawara,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/906387.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Craig Porter Jr.,CPT,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109738,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/713845.png,,,,,,,5/21/2026,Craig Porter Jr.,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/713845.png, @ ,,,,,NYK,,0,0,,-4.071551724,0,-4.071551724,,0,0
Craig Porter Jr.,PG,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109702,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/713845.png,,,,,,,5/21/2026,Craig Porter Jr.,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/713845.png, @ ,,,,,NYK,,0,0,,-4.071551724,0,-4.071551724,,0,0
Larry Nance Jr.,CPT,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109739,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/32984.png,,,,,,,5/21/2026,Larry Nance Jr.,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/32984.png, @ ,,,,,NYK,,0,0,,-2.718596491,0,-2.718596491,,0,0
Larry Nance Jr.,C,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109703,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/32984.png,,,,,,,5/21/2026,Larry Nance Jr.,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/32984.png, @ ,,,,,NYK,,0,0,,-2.718596491,0,-2.718596491,,0,0
Thomas Bryant,CPT,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109740,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/32875.png,,,,,,,5/21/2026,Thomas Bryant,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/32875.png, @ ,,,,,NYK,,0,0,,-6.415964912,0,-6.415964912,,0,0
Thomas Bryant,C,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109704,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/32875.png,,,,,,,5/21/2026,Thomas Bryant,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/32875.png, @ ,,,,,NYK,,0,0,,-6.415964912,0,-6.415964912,,0,0
Keon Ellis,CPT,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109741,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/649606.png,,,,,,,5/21/2026,Keon Ellis,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/649606.png, @ ,,,,,NYK,,0,0,,-1.533103448,0,-1.533103448,,0,0
Keon Ellis,SG/SF,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109705,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/649606.png,,,,,,,5/21/2026,Keon Ellis,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/649606.png, @ ,,,,,NYK,,0,0,,-1.533103448,0,-1.533103448,,0,0
Nae'Qwan Tomlin,CPT,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109742,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801402.png,,,,,,,5/21/2026,Nae'Qwan Tomlin,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801402.png, @ ,,,,,NYK,,0,0,,-2.718596491,0,-2.718596491,,0,0
Nae'Qwan Tomlin,SF/PF,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109706,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801402.png,,,,,,,5/21/2026,Nae'Qwan Tomlin,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801402.png, @ ,,,,,NYK,,0,0,,-2.718596491,0,-2.718596491,,0,0
Tyler Kolek,CPT,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109743,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800652.png,,,,,,,5/21/2026,Tyler Kolek,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800652.png, @ ,,,,,CLE,,0,0,,0.1784482759,0,0.1784482759,0.1784482759,0,0
Tyler Kolek,PG,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109707,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800652.png,,,,,,,5/21/2026,Tyler Kolek,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800652.png, @ ,,,,,CLE,,0,0,,0.1784482759,0,0.1784482759,0.1784482759,0,0
Pacome Dadiet,CPT,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109744,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800410.png,,,,,,,5/21/2026,Pacome Dadiet,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800410.png, @ ,,,,,CLE,,0,0,,-1.573103448,0,-1.573103448,,0,0
Pacome Dadiet,SG/SF,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109708,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800410.png,,,,,,,5/21/2026,Pacome Dadiet,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800410.png, @ ,,,,,CLE,,0,0,,-1.573103448,0,-1.573103448,,0,0
Alyssa Thomas,CPT,PHO,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),18300,43113276,0,0,0,54.9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50793.png,,,,,,,5/21/2026,Alyssa Thomas,,,,,,,,,,,,,,,,,,,,,11500,https://dkn.gs/sports/images/nba/players/50/50793.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Alyssa Thomas,SF/PF,PHO,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),12200,43113249,0,0,0,36.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50793.png,,,,,,,5/21/2026,Alyssa Thomas,,,,,,,,,,,,,,,,,,,,,11500,https://dkn.gs/sports/images/nba/players/50/50793.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kelsey Plum,CPT,LAS,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),16800,43113277,0,0,0,50.4,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50838.png,,,,,,,5/21/2026,Kelsey Plum,,,,,,,,,,,,,,,,,,,,,10900,https://dkn.gs/sports/images/nba/players/50/50838.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kelsey Plum,PG/SG,LAS,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),11200,43113250,0,0,0,33.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50838.png,,,,,,,5/21/2026,Kelsey Plum,,,,,,,,,,,,,,,,,,,,,10900,https://dkn.gs/sports/images/nba/players/50/50838.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Nneka Ogwumike,CPT,LAS,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),16500,43113278,0,0,0,49.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50847.png,,,,,,,5/21/2026,Nneka Ogwumike,,,,,,,,,,,,,,,,,,,,,10700,https://dkn.gs/sports/images/nba/players/50/50847.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Nneka Ogwumike,SF/PF,LAS,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),11000,43113251,0,0,0,33,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50847.png,,,,,,,5/21/2026,Nneka Ogwumike,,,,,,,,,,,,,,,,,,,,,10700,https://dkn.gs/sports/images/nba/players/50/50847.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Dearica Hamby,CPT,LAS,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),15600,43113279,0,0,0,46.8,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50837.png,,,,,,,5/21/2026,Dearica Hamby,,,,,,,,,,,,,,,,,,,,,10100,https://dkn.gs/sports/images/nba/players/50/50837.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Dearica Hamby,SF/PF,LAS,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),10400,43113252,0,0,0,31.2,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50837.png,,,,,,,5/21/2026,Dearica Hamby,,,,,,,,,,,,,,,,,,,,,10100,https://dkn.gs/sports/images/nba/players/50/50837.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kahleah Copper,CPT,PHO,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),13800,43113280,0,0,0,41.4,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50783.png,,,,,,,5/21/2026,Kahleah Copper,,,,,,,,,,,,,,,,,,,,,8900,https://dkn.gs/sports/images/nba/players/50/50783.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kahleah Copper,PG/SG,PHO,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),9200,43113253,0,0,0,27.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50783.png,,,,,,,5/21/2026,Kahleah Copper,,,,,,,,,,,,,,,,,,,,,8900,https://dkn.gs/sports/images/nba/players/50/50783.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Ariel Atkins,CPT,LAS,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),12300,43113281,0,0,0,36.9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50932.png,,,,,,,5/21/2026,Ariel Atkins,,,,,,,,,,,,,,,,,,,,,7700,https://dkn.gs/sports/images/nba/players/50/50932.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Ariel Atkins,PG/SG,LAS,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),8200,43113254,0,0,0,24.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50932.png,,,,,,,5/21/2026,Ariel Atkins,,,,,,,,,,,,,,,,,,,,,7700,https://dkn.gs/sports/images/nba/players/50/50932.png, @ ,,,,,,,0,0,,0,0,0,,0,0
DeWanna Bonner,CPT,PHO,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),11700,43113282,0,0,0,35.1,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50898.png,,,,,,,5/21/2026,DeWanna Bonner,,,,,,,,,,,,,,,,,,,,,7400,https://dkn.gs/sports/images/nba/players/50/50898.png, @ ,,,,,,,0,0,,0,0,0,,0,0
DeWanna Bonner,PG/SG,PHO,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),7800,43113255,0,0,0,23.4,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50898.png,,,,,,,5/21/2026,DeWanna Bonner,,,,,,,,,,,,,,,,,,,,,7400,https://dkn.gs/sports/images/nba/players/50/50898.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Natasha Mack,CPT,PHO,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),9300,43113283,0,0,0,27.9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/559012.png,,,,,,,5/21/2026,Natasha Mack,,,,,,,,,,,,,,,,,,,,,5800,https://dkn.gs/sports/images/nba/players/50/559012.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Natasha Mack,SF/PF,PHO,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),6200,43113256,0,0,0,18.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/559012.png,,,,,,,5/21/2026,Natasha Mack,,,,,,,,,,,,,,,,,,,,,5800,https://dkn.gs/sports/images/nba/players/50/559012.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Erica Wheeler,CPT,LAS,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),8700,43113284,0,0,0,26.1,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50820.png,,,,,,,5/21/2026,Erica Wheeler,,,,,,,,,,,,,,,,,,,,,5400,https://dkn.gs/sports/images/nba/players/50/50820.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Erica Wheeler,PG/SG,LAS,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),5800,43113257,0,0,0,17.4,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50820.png,,,,,,,5/21/2026,Erica Wheeler,,,,,,,,,,,,,,,,,,,,,5400,https://dkn.gs/sports/images/nba/players/50/50820.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Jovana Nogic,CPT,PHO,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),7500,43113285,0,0,0,22.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/teams/50/36128.png,,,,,,,5/21/2026,Jovana Nogic,,,,,,,,,,,,,,,,,,,,,4700,https://dkn.gs/sports/images/nba/teams/50/36128.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Jovana Nogic,PG/SG,PHO,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),5000,43113258,0,0,0,15,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/teams/50/36128.png,,,,,,,5/21/2026,Jovana Nogic,,,,,,,,,,,,,,,,,,,,,4700,https://dkn.gs/sports/images/nba/teams/50/36128.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Rae Burrell,CPT,LAS,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),6900,43113286,0,0,0,20.7,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/639209.png,,,,,,,5/21/2026,Rae Burrell,,,,,,,,,,,,,,,,,,,,,4500,https://dkn.gs/sports/images/nba/players/50/639209.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Rae Burrell,PG/SG,LAS,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),4600,43113259,0,0,0,13.8,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/639209.png,,,,,,,5/21/2026,Rae Burrell,,,,,,,,,,,,,,,,,,,,,4500,https://dkn.gs/sports/images/nba/players/50/639209.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Sami Whitcomb,CPT,PHO,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),6300,43113302,0,0,0,18.9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50914.png,,,,,,,5/21/2026,Sami Whitcomb,,,,,,,,,,,,,,,,,,,,,4000,https://dkn.gs/sports/images/nba/players/50/50914.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Sami Whitcomb,PG/SG,PHO,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),4200,43113275,0,0,0,12.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50914.png,,,,,,,5/21/2026,Sami Whitcomb,,,,,,,,,,,,,,,,,,,,,4000,https://dkn.gs/sports/images/nba/players/50/50914.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Cameron Brink,CPT,LAS,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),6000,43113287,0,0,0,18,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/786497.png,,,,,,,5/21/2026,Cameron Brink,,,,,,,,,,,,,,,,,,,,,3900,https://dkn.gs/sports/images/nba/players/50/786497.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Cameron Brink,SF/PF,LAS,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),4000,43113260,0,0,0,12,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/786497.png,,,,,,,5/21/2026,Cameron Brink,,,,,,,,,,,,,,,,,,,,,3900,https://dkn.gs/sports/images/nba/players/50/786497.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Valeriane Ayayi,CPT,PHO,Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),Showdown Captain Mode 5/21 10:00PM ( @ ),5700,43113288,0,0,0,17.1,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/116162.png,,,,,,,5/21/2026,Valeriane Ayayi,,,,,,,,,,,,,,,,,,,,,3800,https://dkn.gs/sports/images/nba/players/50/116162.png, @ ,,,,,,,0,0,,0,0,0,,0,0
